Vendor,GRAPHTEC Corporation,,,,,,,,,,,,,,,,,,
Model,GL840,,,,,,,,,,,,,,,,,,
Version,Ver1.29,,,,,,,,,,,,,,,,,,
MaxChannel,120,,,,,,,,,,,,,,,,,,
GSStartCH,120,,,,,,,,,,,,,,,,,,
WLStartCH,120,,,,,,,,,,,,,,,,,,
MaxLogicChannel,0,,,,,,,,,,,,,,,,,,
Logic/Pulse,Pulse,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,
28/01/2021 08:07,17.6,-1.4,40.09,59.7,15.709,2.151,600,,,,,,,,,,,,
28/01/2021 08:07,17.6,-1.4,40.08,59.7,15.697,2.166,600,,,,,,,,,,,,
28/01/2021 08:07,17.7,-1.4,40.09,59.7,15.664,2.159,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.3,40.1,59.7,15.659,2.156,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.08,59.6,15.652,2.156,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.08,59.5,15.662,2.151,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.08,59.4,15.654,2.156,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.09,59.4,15.649,2.154,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.08,59.3,15.662,2.159,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.1,59.3,15.654,2.151,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.1,59.3,15.642,2.169,600,,,,,,,,,,,,
28/01/2021 08:08,17.7,-1.3,40.09,59.5,15.639,2.161,600,,,,,,,,,,,,
28/01/2021 08:08,17.7,-1.4,40.09,59.4,15.639,2.159,600,,,,,,,,,,,,
28/01/2021 08:08,17.7,-1.4,40.08,59.4,15.642,2.161,600,,,,,,,,,,,,
28/01/2021 08:08,17.7,-1.3,40.08,59.5,15.639,2.159,600,,,,,,,,,,,,
28/01/2021 08:08,17.7,-1.3,40.09,59.5,15.634,2.156,600,,,,,,,,,,,,
28/01/2021 08:08,17.7,-1.4,40.09,59.5,15.617,2.159,540,,,,,,,,,,,,
28/01/2021 08:08,17.7,-1.4,40.08,59.6,15.612,2.151,600,,,,,,,,,,,,
28/01/2021 08:08,17.7,-1.4,40.09,59.6,15.632,2.154,600,,,,,,,,,,,,
28/01/2021 08:08,17.7,-1.3,40.09,59.7,15.637,2.159,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.08,59.6,15.654,2.156,600,,,,,,,,,,,,
28/01/2021 08:08,17.7,-1.4,40.08,59.5,15.662,2.154,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.09,59.6,15.657,2.151,660,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.09,59.6,15.654,2.156,600,,,,,,,,,,,,
28/01/2021 08:08,17.7,-1.4,40.08,59.6,15.662,2.159,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.09,59.6,15.662,2.151,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.08,59.6,15.644,2.161,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.09,59.6,15.632,2.156,540,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.09,59.6,15.624,2.154,660,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.09,59.6,15.632,2.156,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.08,59.6,15.637,2.156,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.09,59.6,15.647,2.154,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.09,59.6,15.634,2.151,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.08,59.6,15.612,2.151,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.1,59.6,15.622,2.151,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.1,59.5,15.639,2.151,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.09,59.5,15.639,2.159,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.08,59.5,15.629,2.151,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.08,59.5,15.609,2.146,540,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.5,40.09,59.5,15.604,2.149,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.5,40.08,59.4,15.599,2.154,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.5,40.08,59.4,15.596,2.139,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.08,59.4,15.599,2.151,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.08,59.4,15.596,2.149,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.09,59.4,15.594,2.146,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.5,40.08,59.3,15.589,2.151,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.08,59.3,15.596,2.151,660,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.09,59.4,15.602,2.151,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.08,59.4,15.609,2.151,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.08,59.3,15.599,2.144,540,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.5,40.09,59.3,15.596,2.144,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.4,40.1,59.3,15.589,2.149,600,,,,,,,,,,,,
28/01/2021 08:08,17.5,-1.5,40.08,59.3,15.594,2.149,600,,,,,,,,,,,,
28/01/2021 08:08,17.6,-1.5,40.08,59.4,15.579,2.146,600,,,,,,,,,,,,
28/01/2021 08:08,17.5,-1.5,40.09,59.3,15.564,2.144,600,,,,,,,,,,,,
28/01/2021 08:08,17.5,-1.5,40.1,59.3,15.566,2.144,600,,,,,,,,,,,,
28/01/2021 08:08,17.4,-1.5,40.08,59.3,15.559,2.151,600,,,,,,,,,,,,
28/01/2021 08:08,17.4,-1.5,40.09,59.3,15.559,2.151,660,,,,,,,,,,,,
28/01/2021 08:08,17.5,-1.5,40.09,59.2,15.559,2.151,600,,,,,,,,,,,,
28/01/2021 08:08,17.4,-1.5,40.08,59.2,15.581,2.144,600,,,,,,,,,,,,
28/01/2021 08:08,17.4,-1.5,40.09,59.3,15.581,2.151,540,,,,,,,,,,,,
28/01/2021 08:08,17.4,-1.5,40.08,59.2,15.556,2.136,600,,,,,,,,,,,,
28/01/2021 08:08,17.5,-1.5,40.08,59.2,15.541,2.141,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.5,40.1,59.1,15.539,2.139,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.5,40.1,59.1,15.524,2.146,600,,,,,,,,,,,,
28/01/2021 08:09,17.5,-1.5,40.08,59.1,15.539,2.144,600,,,,,,,,,,,,
28/01/2021 08:09,17.5,-1.5,40.08,59.1,15.554,2.149,600,,,,,,,,,,,,
28/01/2021 08:09,17.5,-1.5,40.09,59.1,15.561,2.139,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.5,40.08,59.1,15.566,2.139,600,,,,,,,,,,,,
28/01/2021 08:09,17.5,-1.5,40.08,59.1,15.554,2.141,600,,,,,,,,,,,,
28/01/2021 08:09,17.5,-1.5,40.09,59.1,15.544,2.144,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.5,40.09,59.1,15.541,2.144,540,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.5,40.08,59.1,15.554,2.144,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.5,40.09,59.1,15.544,2.151,600,,,,,,,,,,,,
28/01/2021 08:09,17.5,-1.5,40.09,59.1,15.539,2.144,600,,,,,,,,,,,,
28/01/2021 08:09,17.5,-1.5,40.08,59.1,15.539,2.146,600,,,,,,,,,,,,
28/01/2021 08:09,17.5,-1.5,40.1,59.1,15.541,2.144,600,,,,,,,,,,,,
28/01/2021 08:09,17.5,-1.5,40.09,59.1,15.554,2.146,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.5,40.09,59.1,15.554,2.139,660,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.09,59,15.539,2.139,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.5,40.1,59,15.541,2.139,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.5,40.08,59,15.554,2.134,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.5,40.08,59,15.551,2.136,540,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.09,59,15.564,2.136,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.5,40.08,58.9,15.544,2.126,600,,,,,,,,,,,,
28/01/2021 08:09,17.5,-1.6,40.09,58.9,15.546,2.129,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.08,58.9,15.524,2.136,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.09,58.9,15.539,2.131,660,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.08,58.9,15.526,2.129,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.08,58.9,15.519,2.131,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.09,58.9,15.509,2.139,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.08,58.8,15.506,2.134,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.09,58.8,15.496,2.134,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.08,58.8,15.504,2.131,540,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.08,58.8,15.506,2.126,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.09,58.8,15.519,2.136,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.09,58.8,15.529,2.129,660,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.08,58.8,15.536,2.131,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.09,58.8,15.554,2.131,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.1,58.8,15.551,2.131,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.08,58.8,15.514,2.131,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.08,58.9,15.506,2.131,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.09,58.9,15.511,2.139,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.09,58.8,15.524,2.139,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.08,58.8,15.536,2.134,540,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.1,58.8,15.536,2.129,660,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.09,58.9,15.524,2.124,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.08,58.9,15.554,2.136,660,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.08,58.9,15.564,2.131,600,,,,,,,,,,,,
28/01/2021 08:09,17.3,-1.6,40.08,58.9,15.554,2.124,600,,,,,,,,,,,,
28/01/2021 08:09,17.3,-1.6,40.08,59,15.566,2.126,600,,,,,,,,,,,,
28/01/2021 08:09,17.3,-1.6,40.1,59,15.581,2.131,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.09,59,15.581,2.126,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.08,59.1,15.594,2.124,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.09,59.1,15.586,2.126,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.08,59.1,15.559,2.129,540,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.08,59.1,15.539,2.121,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.08,59.1,15.516,2.121,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.09,59.1,15.516,2.124,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.09,59,15.531,2.119,600,,,,,,,,,,,,
28/01/2021 08:09,17.3,-1.6,40.07,58.9,15.536,2.119,600,,,,,,,,,,,,
28/01/2021 08:09,17.3,-1.6,40.08,58.9,15.526,2.124,600,,,,,,,,,,,,
28/01/2021 08:09,17.4,-1.6,40.08,58.9,15.524,2.116,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.6,40.08,58.8,15.509,2.119,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.6,40.08,58.9,15.504,2.124,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.6,40.08,58.8,15.496,2.121,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.6,40.08,58.8,15.499,2.124,540,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.6,40.09,58.7,15.489,2.124,600,,,,,,,,,,,,
28/01/2021 08:10,17.4,-1.6,40.09,58.7,15.484,2.121,600,,,,,,,,,,,,
28/01/2021 08:10,17.4,-1.6,40.07,58.6,15.481,2.131,600,,,,,,,,,,,,
28/01/2021 08:10,17.4,-1.6,40.09,58.7,15.496,2.121,600,,,,,,,,,,,,
28/01/2021 08:10,17.4,-1.6,40.09,58.6,15.524,2.124,600,,,,,,,,,,,,
28/01/2021 08:10,17.4,-1.6,40.08,58.6,15.509,2.134,600,,,,,,,,,,,,
28/01/2021 08:10,17.4,-1.7,40.08,58.6,15.501,2.129,600,,,,,,,,,,,,
28/01/2021 08:10,17.4,-1.7,40.07,58.5,15.514,2.124,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.7,40.09,58.5,15.519,2.119,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.7,40.08,58.6,15.526,2.111,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.7,40.08,58.6,15.536,2.111,600,,,,,,,,,,,,
28/01/2021 08:10,17.4,-1.7,40.09,58.6,15.546,2.119,600,,,,,,,,,,,,
28/01/2021 08:10,17.4,-1.6,40.08,58.7,15.559,2.121,600,,,,,,,,,,,,
28/01/2021 08:10,17.4,-1.7,40.08,58.6,15.581,2.114,660,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.8,40.08,58.7,15.566,2.124,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.8,40.08,58.7,15.556,2.111,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.8,40.09,58.7,15.544,2.114,600,,,,,,,,,,,,
28/01/2021 08:10,17.4,-1.8,40.08,58.7,15.529,2.111,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.7,40.08,58.6,15.524,2.116,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.7,40.09,58.6,15.514,2.116,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.7,40.09,58.6,15.496,2.114,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.7,40.08,58.5,15.491,2.114,540,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.8,40.08,58.5,15.491,2.121,660,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.7,40.09,58.5,15.509,2.109,660,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.8,40.09,58.5,15.519,2.119,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.7,40.08,58.5,15.521,2.114,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.8,40.09,58.5,15.519,2.111,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.8,40.09,58.5,15.506,2.109,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.8,40.08,58.5,15.504,2.109,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.8,40.08,58.5,15.514,2.106,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.8,40.09,58.4,15.521,2.109,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.8,40.08,58.4,15.524,2.104,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.8,40.09,58.3,15.516,2.106,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.8,40.08,58.2,15.509,2.109,540,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.8,40.08,58.2,15.511,2.106,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.8,40.1,58.2,15.519,2.109,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.8,40.09,58.3,15.514,2.099,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.8,40.09,58.2,15.516,2.111,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.8,40.08,58.2,15.526,2.106,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.8,40.08,58.2,15.534,2.106,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.8,40.08,58.2,15.554,2.114,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.8,40.08,58.2,15.576,2.109,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.8,40.09,58.3,15.586,2.099,600,,,,,,,,,,,,
28/01/2021 08:10,17.2,-1.8,40.09,58.4,15.589,2.106,600,,,,,,,,,,,,
28/01/2021 08:10,17.2,-1.8,40.08,58.4,15.594,2.114,540,,,,,,,,,,,,
28/01/2021 08:10,17.2,-1.8,40.08,58.4,15.609,2.106,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.8,40.08,58.5,15.617,2.106,600,,,,,,,,,,,,
28/01/2021 08:10,17.3,-1.8,40.08,58.5,15.619,2.106,660,,,,,,,,,,,,
28/01/2021 08:10,17.2,-1.8,40.08,58.5,15.609,2.109,600,,,,,,,,,,,,
28/01/2021 08:10,17.2,-1.8,40.09,58.5,15.619,2.106,600,,,,,,,,,,,,
28/01/2021 08:10,17.2,-1.8,40.08,58.6,15.602,2.094,600,,,,,,,,,,,,
28/01/2021 08:10,17.2,-1.8,40.09,58.6,15.602,2.106,600,,,,,,,,,,,,
28/01/2021 08:10,17.2,-1.8,40.08,58.6,15.596,2.104,600,,,,,,,,,,,,
28/01/2021 08:10,17.2,-1.8,40.08,58.6,15.604,2.099,600,,,,,,,,,,,,
28/01/2021 08:10,17.1,-1.8,40.1,58.5,15.607,2.094,600,,,,,,,,,,,,
28/01/2021 08:10,17.1,-1.9,40.08,58.6,15.612,2.094,540,,,,,,,,,,,,
28/01/2021 08:11,17.2,-1.8,40.08,58.6,15.614,2.109,600,,,,,,,,,,,,
28/01/2021 08:11,17.2,-1.8,40.08,58.6,15.614,2.101,600,,,,,,,,,,,,
28/01/2021 08:11,17.2,-1.8,40.09,58.5,15.596,2.101,600,,,,,,,,,,,,
28/01/2021 08:11,17.2,-1.8,40.1,58.5,15.599,2.101,600,,,,,,,,,,,,
28/01/2021 08:11,17.2,-1.8,40.08,58.5,15.604,2.109,660,,,,,,,,,,,,
28/01/2021 08:11,17.2,-1.8,40.09,58.5,15.596,2.109,600,,,,,,,,,,,,
28/01/2021 08:11,17.1,-1.8,40.08,58.5,15.584,2.104,600,,,,,,,,,,,,
28/01/2021 08:11,17.1,-1.8,40.08,58.5,15.569,2.109,600,,,,,,,,,,,,
28/01/2021 08:11,17.2,-1.8,40.08,58.4,15.574,2.104,660,,,,,,,,,,,,
28/01/2021 08:11,17.2,-1.8,40.08,58.4,15.571,2.106,600,,,,,,,,,,,,
28/01/2021 08:11,17.2,-1.8,40.09,58.4,15.569,2.101,540,,,,,,,,,,,,
28/01/2021 08:11,17.2,-1.8,40.1,58.4,15.566,2.099,600,,,,,,,,,,,,
28/01/2021 08:11,17.2,-1.9,40.09,58.3,15.566,2.096,600,,,,,,,,,,,,
28/01/2021 08:11,17.3,-1.8,40.08,58.2,15.581,2.101,600,,,,,,,,,,,,
28/01/2021 08:11,17.3,-1.8,40.09,58.2,15.574,2.101,600,,,,,,,,,,,,
28/01/2021 08:11,17.3,-1.8,40.09,58.2,15.591,2.101,600,,,,,,,,,,,,
28/01/2021 08:11,17.3,-1.8,40.09,58.2,15.589,2.109,660,,,,,,,,,,,,
28/01/2021 08:11,17.3,-1.8,40.08,58.2,15.594,2.101,600,,,,,,,,,,,,
28/01/2021 08:11,17.3,-1.8,40.09,58.2,15.607,2.101,600,,,,,,,,,,,,
28/01/2021 08:11,17.3,-1.8,40.08,58.2,15.614,2.096,600,,,,,,,,,,,,
28/01/2021 08:11,17.4,-1.8,40.08,58.2,15.614,2.094,600,,,,,,,,,,,,
28/01/2021 08:11,17.4,-1.9,40.09,58.2,15.622,2.099,540,,,,,,,,,,,,
28/01/2021 08:11,17.4,-1.9,40.1,58.2,15.624,2.094,600,,,,,,,,,,,,
28/01/2021 08:11,17.4,-1.9,40.08,58.2,15.602,2.094,600,,,,,,,,,,,,
28/01/2021 08:11,17.4,-1.8,40.08,58.2,15.604,2.091,600,,,,,,,,,,,,
28/01/2021 08:11,17.4,-1.9,40.09,58.2,15.596,2.089,660,,,,,,,,,,,,
28/01/2021 08:11,17.4,-1.9,40.08,58.1,15.589,2.091,600,,,,,,,,,,,,
28/01/2021 08:11,17.4,-1.9,40.09,58,15.579,2.091,600,,,,,,,,,,,,
28/01/2021 08:11,17.4,-1.9,40.09,58,15.581,2.094,600,,,,,,,,,,,,
28/01/2021 08:11,17.4,-1.8,40.08,57.9,15.599,2.091,600,,,,,,,,,,,,
28/01/2021 08:11,17.5,-1.8,40.08,57.9,15.599,2.101,600,,,,,,,,,,,,
28/01/2021 08:11,17.5,-1.8,40.08,57.8,15.629,2.094,660,,,,,,,,,,,,
28/01/2021 08:11,17.5,-1.9,40.09,57.9,15.627,2.094,600,,,,,,,,,,,,
28/01/2021 08:11,17.5,-1.8,40.08,57.9,15.619,2.094,600,,,,,,,,,,,,
28/01/2021 08:11,17.5,-1.9,40.1,57.9,15.629,2.086,600,,,,,,,,,,,,
28/01/2021 08:11,17.5,-1.9,40.09,57.9,15.622,2.094,600,,,,,,,,,,,,
28/01/2021 08:11,17.5,-1.8,40.08,57.9,15.619,2.094,600,,,,,,,,,,,,
28/01/2021 08:11,17.5,-1.8,40.09,57.9,15.612,2.096,600,,,,,,,,,,,,
28/01/2021 08:11,17.5,-1.9,40.09,57.8,15.612,2.099,600,,,,,,,,,,,,
28/01/2021 08:11,17.5,-1.8,40.08,57.8,15.604,2.094,720,,,,,,,,,,,,
28/01/2021 08:11,17.5,-1.9,40.09,57.8,15.596,2.091,600,,,,,,,,,,,,
28/01/2021 08:11,17.6,-1.8,40.08,57.8,15.607,2.096,660,,,,,,,,,,,,
28/01/2021 08:11,17.6,-1.9,40.08,57.8,15.622,2.089,600,,,,,,,,,,,,
28/01/2021 08:11,17.6,-1.9,40.08,57.8,15.622,2.086,540,,,,,,,,,,,,
28/01/2021 08:11,17.6,-1.9,40.09,57.8,15.634,2.086,600,,,,,,,,,,,,
28/01/2021 08:11,17.6,-1.9,40.09,57.7,15.642,2.089,600,,,,,,,,,,,,
28/01/2021 08:11,17.6,-1.9,40.09,57.8,15.652,2.096,600,,,,,,,,,,,,
28/01/2021 08:11,17.6,-1.9,40.08,57.8,15.677,2.086,600,,,,,,,,,,,,
28/01/2021 08:11,17.6,-1.9,40.1,57.8,15.692,2.089,600,,,,,,,,,,,,
28/01/2021 08:11,17.6,-1.9,40.08,57.8,15.689,2.091,600,,,,,,,,,,,,
28/01/2021 08:11,17.6,-1.9,40.09,57.8,15.697,2.084,600,,,,,,,,,,,,
28/01/2021 08:11,17.6,-1.9,40.1,57.9,15.699,2.086,600,,,,,,,,,,,,
28/01/2021 08:11,17.6,-1.9,40.08,57.8,15.709,2.089,600,,,,,,,,,,,,
28/01/2021 08:11,17.6,-1.9,40.09,57.9,15.702,2.089,600,,,,,,,,,,,,
28/01/2021 08:11,17.7,-1.9,40.08,57.9,15.714,2.094,540,,,,,,,,,,,,
28/01/2021 08:11,17.7,-1.9,40.07,57.9,15.714,2.094,600,,,,,,,,,,,,
28/01/2021 08:11,17.8,-1.9,40.08,57.9,15.724,2.089,600,,,,,,,,,,,,
28/01/2021 08:11,17.8,-1.8,40.09,57.9,15.729,2.084,600,,,,,,,,,,,,
28/01/2021 08:11,17.8,-1.9,40.08,57.9,15.727,2.091,600,,,,,,,,,,,,
28/01/2021 08:11,17.8,-1.8,40.08,58,15.727,2.094,600,,,,,,,,,,,,
28/01/2021 08:12,17.8,-1.9,40.09,57.9,15.707,2.086,600,,,,,,,,,,,,
28/01/2021 08:12,17.8,-1.9,40.08,57.9,15.682,2.081,600,,,,,,,,,,,,
28/01/2021 08:12,17.8,-1.9,40.08,57.8,15.667,2.091,600,,,,,,,,,,,,
28/01/2021 08:12,17.9,-1.9,40.09,57.8,15.682,2.081,600,,,,,,,,,,,,
28/01/2021 08:12,17.9,-1.9,40.09,57.7,15.709,2.086,600,,,,,,,,,,,,
28/01/2021 08:12,17.9,-1.9,40.08,57.7,15.729,2.091,540,,,,,,,,,,,,
28/01/2021 08:12,17.9,-1.9,40.08,57.7,15.749,2.081,600,,,,,,,,,,,,
28/01/2021 08:12,17.9,-1.8,40.08,57.7,15.744,2.091,600,,,,,,,,,,,,
28/01/2021 08:12,18,-1.9,40.08,57.7,15.732,2.091,660,,,,,,,,,,,,
28/01/2021 08:12,18,-1.8,40.09,57.8,15.722,2.084,600,,,,,,,,,,,,
28/01/2021 08:12,18,-1.9,40.08,57.7,15.707,2.091,660,,,,,,,,,,,,
28/01/2021 08:12,18,-1.9,40.08,57.6,15.719,2.089,600,,,,,,,,,,,,
28/01/2021 08:12,18.1,-1.9,40.09,57.6,15.717,2.091,600,,,,,,,,,,,,
28/01/2021 08:12,18.1,-1.9,40.09,57.6,15.717,2.089,600,,,,,,,,,,,,
28/01/2021 08:12,18.1,-1.9,40.08,57.6,15.707,2.081,600,,,,,,,,,,,,
28/01/2021 08:12,18.1,-1.9,40.1,57.6,15.699,2.084,600,,,,,,,,,,,,
28/01/2021 08:12,18.1,-1.9,40.09,57.6,15.724,2.084,600,,,,,,,,,,,,
28/01/2021 08:12,18.1,-1.8,40.08,57.6,15.734,2.081,600,,,,,,,,,,,,
28/01/2021 08:12,18.1,-1.8,40.08,57.6,15.739,2.086,600,,,,,,,,,,,,
28/01/2021 08:12,18.1,-1.9,40.09,57.6,15.729,2.084,660,,,,,,,,,,,,
28/01/2021 08:12,18.1,-1.9,40.1,57.6,15.744,2.084,600,,,,,,,,,,,,
28/01/2021 08:12,18.1,-1.9,40.08,57.6,15.739,2.081,600,,,,,,,,,,,,
28/01/2021 08:12,18.2,-1.9,40.08,57.6,15.739,2.081,600,,,,,,,,,,,,
28/01/2021 08:12,18.2,-1.9,40.09,57.6,15.747,2.084,600,,,,,,,,,,,,
28/01/2021 08:12,18.2,-1.9,40.08,57.6,15.749,2.086,600,,,,,,,,,,,,
28/01/2021 08:12,18.3,-1.9,40.08,57.6,15.749,2.081,600,,,,,,,,,,,,
28/01/2021 08:12,18.3,-1.9,40.1,57.6,15.747,2.084,600,,,,,,,,,,,,
28/01/2021 08:12,18.3,-1.9,40.08,57.6,15.739,2.086,540,,,,,,,,,,,,
28/01/2021 08:12,18.3,-1.9,40.08,57.6,15.737,2.084,600,,,,,,,,,,,,
28/01/2021 08:12,18.3,-1.9,40.08,57.6,15.747,2.084,600,,,,,,,,,,,,
28/01/2021 08:12,18.4,-1.9,40.09,57.6,15.739,2.081,600,,,,,,,,,,,,
28/01/2021 08:12,18.4,-1.9,40.1,57.6,15.737,2.089,600,,,,,,,,,,,,
